"squirrel_id_trap","gr","locx_trap","locy_trap","sex_trap","rep_con","year","squirrel_id_census","sex_census","intruder"
3778,"LL","M.5",0.5,"M",3,1995,3413,"F",1
3778,"LL","M.5",0.5,"M",3,1995,2507,"M",1
3182,"EN","B.5",1.5,"M",0,1995,2930,"F",1
3221,"LL","E.0",19.5,"M",3,1995,3221,"M",0
3512,"LL","H.5",4.5,"F",4,1995,3512,"F",0
3514,"LL","Y.0",0.5,"F",4,1995,3514,"F",0
3832,"LL","M.5",0.5,"M",2,1995,3413,"F",1
3832,"LL","M.5",0.5,"M",2,1995,2507,"M",1
4402,"LL","J.5",0.5,"M",3,1995,3306,"M",1
4488,"LL","S.5",12.5,"F",3,1995,4488,"F",0
2599,"KL","-1.0",14.5,"M",1,1995,3783,"F",1
3212,"KL","G.5",9.5,"F",4,1995,2776,"M",1
3674,"KL","E.5",8.5,"F",4,1995,3674,"F",0
3700,"KL","A.0",10.5,"F",4,1995,3700,"F",0
4486,"KL","E.0",9.5,"F",4,1995,4486,"F",0
2574,"LL","K.5",17.5,"F",3,1995,2575,"M",1
2759,"LL","F.0",3.5,"F",4,1995,2759,"F",0
3231,"LL","S.0",5.5,"F",4,1995,3231,"F",0
3256,"LL","P.0",7.5,"F",4,1995,2609,"F",1
3517,"LL","E.0",13.5,"M",2,1995,2552,"F",1
3736,"LL","J.5",0.5,"F",4,1995,3306,"M",1
2681,"SU","B.0",1.5,"M",2,1995,2681,"M",0
3444,"SU","N.5",4.5,"M",2,1995,3335,"F",1
4316,"SU","E.0",11.5,"F",4,1995,2532,"M",1
4316,"SU","E.0",11.5,"F",4,1995,3443,"M",1
4642,"SU","E.5",11.5,"F",3,1995,3443,"M",1
5250,"SU","N.0",7.5,"M",2,1995,5250,"M",0
3525,"KL","B.5",13.5,"F",3,1995,3525,"F",0
2574,"LL","O.0",15.5,"F",3,1995,3373,"F",1
3306,"LL","H.0",0.5,"M",2,1995,3306,"M",0
2826,"SU","B.0",7.5,"M",2,1995,3618,"F",1
2826,"SU","B.0",7.5,"M",2,1995,2826,"M",0
2966,"SU","C.5",6.5,"M",2,1995,2533,"F",1
4603,"SU","E.0",3.5,"F",3,1995,4603,"F",0
4606,"SU","E.0",3.5,"M",2,1995,4603,"F",1
2552,"LL","E.0",13.5,"F",0,1995,2552,"F",0
2773,"LL","H.5",9.5,"M",2,1995,3414,"F",1
3512,"LL","H.5",4.5,"F",3,1995,3512,"F",0
2756,"KL","G.5",3.5,"F",3,1995,2756,"F",0
2756,"KL","G.5",3.5,"F",3,1995,3306,"M",1
3618,"KL","0.5",6.5,"F",3,1995,3116,"F",1
3700,"KL","B.0",9.5,"F",4,1995,3700,"F",0
2575,"LL","K.5",17.5,"M",3,1995,2575,"M",0
2703,"LL","J.5",19.5,"F",3,1995,2703,"F",0
3231,"LL","S.0",5.5,"F",4,1995,3231,"F",0
3470,"LL","S.5",12.5,"M",3,1995,4488,"F",1
3778,"LL","N.0",2.5,"M",3,1995,3637,"F",1
4402,"LL","K.5",0.5,"M",3,1995,3750,"F",1
4316,"SU","C.5",6.5,"F",4,1995,2533,"F",1
3444,"SU","N.5",4.5,"M",0,1995,3335,"F",1
3444,"SU","N.5",4.5,"M",2,1995,3335,"F",1
4615,"SU","Q.0",7.5,"M",1,1995,2585,"F",1
4615,"SU","Q.0",7.5,"M",1,1995,3256,"F",1
4910,"SU","N.5",4.5,"M",2,1995,3335,"F",1
3180,"EN","0.0",2.5,"F",4,1995,3180,"F",0
2560,"KL","E.5",8.5,"M",2,1995,3674,"F",1
2667,"KL","J.5",6.5,"F",4,1995,2667,"F",0
3116,"KL","0.5",6.5,"F",4,1995,3116,"F",0
3212,"KL","G.5",9.5,"F",4,1995,2776,"M",1
4486,"KL","E.0",9.5,"F",3,1995,4486,"F",0
2759,"LL","F.0",3.5,"F",4,1995,2759,"F",0
3637,"LL","N.0",2.5,"F",4,1995,3637,"F",0
3736,"LL","J.5",0.5,"F",4,1995,3306,"M",1
3832,"LL","J.0",2.5,"M",2,1995,3736,"F",1
3832,"LL","J.0",2.5,"M",2,1995,2658,"M",1
2930,"EN","B.5",1.5,"F",3,1995,2930,"F",0
2710,"SU","-2.0",18.5,"F",4,1995,2710,"F",0
2710,"SU","-2.0",18.5,"F",4,1995,2710,"F",0
4370,"SU","B.5",12.5,"F",3,1995,2777,"F",1
4370,"SU","B.5",12.5,"F",3,1995,4370,"F",0
3749,"KL","H.0",4.5,"M",1,1995,2676,"F",1
4383,"LL","E.0",13.5,"M",2,1995,2552,"F",1
3470,"LL","Q.5",14.5,"M",2,1995,3373,"F",1
3736,"LL","J.5",0.5,"F",3,1995,3306,"M",1
4488,"LL","S.5",12.5,"F",4,1995,4488,"F",0
2789,"SU","L.0",10.5,"M",2,1995,2529,"F",1
2826,"SU","D.0",7.5,"M",2,1995,4316,"F",1
4316,"SU","E.0",3.5,"F",4,1995,4603,"F",1
4344,"SU","A.5",6.5,"M",2,1995,4272,"F",1
2732,"EN","G.5",1.5,"F",4,1995,2732,"F",0
2732,"EN","G.5",1.5,"F",4,1995,3749,"M",1
2575,"LL","O.0",15.5,"M",2,1995,3373,"F",1
2703,"LL","K.5",17.5,"F",4,1995,2575,"M",1
2777,"LL","B.5",12.5,"F",3,1995,2777,"F",0
2777,"LL","B.5",12.5,"F",3,1995,4370,"F",1
3778,"LL","S.0",5.5,"M",3,1995,3231,"F",1
4338,"LL","E.0",13.5,"M",0,1995,2552,"F",1
3526,"SU","G.0",5.5,"F",3,1995,3526,"F",0
4272,"SU","A.5",6.5,"F",3,1995,4272,"F",0
4603,"SU","D.5",2.5,"F",4,1995,4603,"F",0
4615,"SU","B.0",7.5,"M",1,1995,3618,"F",1
4615,"SU","B.0",7.5,"M",1,1995,2826,"M",1
3102,"KL","N.0",0.5,"F",4,1995,3102,"F",0
3159,"KL","F.5",0.5,"F",4,1995,3159,"F",0
3674,"KL","E.5",8.5,"F",4,1995,3674,"F",0
3614,"LL","F.0",3.5,"M",3,1995,2759,"F",1
3637,"LL","P.0",1.5,"F",3,1995,3637,"F",0
3637,"LL","P.0",1.5,"F",3,1995,5783,"M",1
2710,"SU","-2.0",18.5,"F",4,1995,2710,"F",0
2789,"SU","L.0",10.5,"M",0,1995,2529,"F",1
2826,"SU","C.5",6.5,"M",2,1995,2533,"F",1
4370,"SU","B.5",12.5,"F",4,1995,2777,"F",1
4370,"SU","B.5",12.5,"F",4,1995,4370,"F",0
4594,"SU","L.0",10.5,"M",0,1995,2529,"F",1
3749,"KL","G.5",1.5,"M",0,1996,2929,"M",1
3749,"KL","G.5",1.5,"M",0,1996,3749,"M",0
4429,"KL","0.5",6.5,"F",2,1996,4429,"F",0
4453,"KL","-1.0",4.5,"F",2,1996,4453,"F",0
4465,"KL","A.0",5.5,"F",2,1996,4465,"F",0
4705,"KL","0.5",5.5,"F",2,1996,4705,"F",0
4942,"SU","-2.0",18.5,"F",2,1996,4942,"F",0
4325,"SU","C.0",9.5,"F",2,1996,4325,"F",0
4603,"SU","E.0",3.5,"F",2,1996,4603,"F",0
4606,"SU","B.5",4.5,"M",0,1996,3244,"F",1
4254,"SU","F.5",16.5,"F",2,1996,4254,"F",0
4272,"SU","B.5",4.5,"F",2,1996,3244,"F",1
3700,"KL","B.0",9.5,"F",2,1996,3700,"F",0
4108,"KL","D.0",3.5,"F",2,1996,4108,"F",0
4108,"KL","D.0",3.5,"F",2,1996,3468,"F",1
4465,"KL","A.0",5.5,"F",2,1996,4465,"F",0
2787,"SU","H.5",7.5,"F",2,1996,5228,"F",1
4091,"SU","G.5",14.5,"F",2,1996,4091,"F",0
5361,"SU","G.0",5.5,"M",0,1996,5361,"M",0
3674,"KL","F.0",6.5,"F",2,1996,3674,"F",0
4486,"KL","E.0",9.5,"F",2,1996,4486,"F",0
4705,"KL","0.0",5.5,"F",2,1996,4705,"F",0
4906,"KL","F.5",0.5,"F",1,1996,4906,"F",0
4996,"KL","E.5",8.5,"F",2,1996,4996,"F",0
3212,"KL","G.0",10.5,"F",2,1996,3212,"F",0
3212,"KL","G.0",10.5,"F",2,1996,3015,"M",1
4227,"KL","B.0",8.5,"F",1,1996,4227,"F",0
3245,"SU","L.0",10.5,"F",2,1996,3245,"F",0
3335,"SU","N.5",4.5,"F",2,1996,3335,"F",0
3245,"SU","L.0",10.5,"F",4,1996,3245,"F",0
3525,"KL","B.5",13.5,"F",2,1996,3525,"F",0
4704,"KL","0.0",4.5,"F",4,1996,4704,"F",0
4453,"KL","-1.0",4.5,"F",2,1996,4453,"F",0
2790,"SU","H.5",7.5,"M",0,1996,5228,"F",1
3501,"SU","I.0",2.5,"M",0,1996,4686,"M",1
3501,"SU","I.0",2.5,"M",0,1996,3501,"M",0
5501,"KL","I.5",6.5,"M",0,1996,5501,"M",0
3244,"SU","B.5",4.5,"F",2,1996,3244,"F",0
3245,"SU","L.0",10.5,"F",3,1996,3245,"F",0
3501,"SU","I.0",1.5,"M",0,1996,3501,"M",0
3526,"SU","G.0",5.5,"F",2,1996,5361,"M",1
4370,"SU","B.5",12.5,"F",3,1996,4370,"F",0
4370,"SU","B.5",12.5,"F",3,1996,4328,"M",1
4603,"SU","E.0",3.5,"F",4,1996,4603,"F",0
4942,"SU","-2.0",18.5,"F",2,1996,4942,"F",0
3525,"KL","B.5",13.5,"F",0,1996,3525,"F",0
3674,"KL","F.0",6.5,"F",4,1996,3674,"F",0
3700,"KL","B.0",9.5,"F",4,1996,3700,"F",0
4108,"KL","D.0",3.5,"F",2,1996,4108,"F",0
4108,"KL","D.0",3.5,"F",2,1996,3468,"F",1
4465,"KL","A.0",5.5,"F",2,1996,4465,"F",0
4996,"KL","E.5",8.5,"F",2,1996,4996,"F",0
3168,"SU","I.0",2.5,"F",3,1996,4686,"M",1
3168,"SU","I.0",2.5,"F",3,1996,3501,"M",1
3244,"SU","A.5",4.5,"F",2,1996,4272,"F",1
4091,"SU","G.5",14.5,"F",3,1996,4091,"F",0
3212,"KL","G.0",10.5,"F",4,1996,3212,"F",0
3212,"KL","G.0",10.5,"F",4,1996,3015,"M",1
3525,"KL","B.5",13.5,"F",4,1996,3525,"F",0
3618,"KL","B.0",7.5,"F",4,1996,3618,"F",0
3618,"KL","B.0",7.5,"F",4,1996,4615,"M",1
4429,"KL","0.5",6.5,"F",2,1996,4429,"F",0
4486,"KL","E.0",9.5,"F",4,1996,4486,"F",0
4906,"KL","F.5",0.5,"F",2,1996,4906,"F",0
5501,"KL","I.5",6.5,"M",0,1996,5501,"M",0
2857,"SU","B.5",12.5,"M",0,1996,4370,"F",1
2857,"SU","B.5",12.5,"M",0,1996,4328,"M",1
3717,"SU","0.5",10.5,"F",1,1996,3717,"F",0
3717,"SU","0.5",10.5,"F",1,1996,3253,"M",1
4272,"SU","A.5",4.5,"F",2,1996,4272,"F",0
5361,"SU","G.0",5.5,"M",0,1996,5361,"M",0
3525,"KL","B.5",13.5,"F",4,1996,3525,"F",0
3618,"KL","B.0",7.5,"F",4,1996,3618,"F",0
3618,"KL","B.0",7.5,"F",4,1996,4615,"M",1
4486,"KL","E.0",9.5,"F",4,1996,4486,"F",0
3245,"SU","L.0",10.5,"F",4,1996,3245,"F",0
3212,"KL","G.0",10.5,"F",4,1996,3212,"F",0
3212,"KL","G.0",10.5,"F",4,1996,3015,"M",1
3700,"KL","B.0",9.5,"F",4,1996,3700,"F",0
4486,"KL","E.0",9.5,"F",4,1996,4486,"F",0
4704,"KL","0.0",4.5,"F",4,1996,4704,"F",0
3335,"SU","N.5",4.5,"F",4,1996,3335,"F",0
3598,"SU","O.0",2.5,"M",0,1996,3598,"M",0
2826,"SU","A.5",4.5,"M",0,1996,4272,"F",1
3168,"SU","I.0",2.5,"F",3,1996,4686,"M",1
3168,"SU","I.0",2.5,"F",3,1996,3501,"M",1
3244,"SU","B.5",4.5,"F",2,1996,3244,"F",0
3721,"SU","A.5",6.5,"F",2,1996,3721,"F",0
4091,"SU","G.5",14.5,"F",3,1996,4091,"F",0
4272,"SU","A.5",4.5,"F",3,1996,4272,"F",0
4541,"SU","B.5",4.5,"M",0,1996,3244,"F",1
4615,"SU","B.0",7.5,"M",0,1996,3618,"F",1
4615,"SU","B.0",7.5,"M",0,1996,4615,"M",0
3335,"SU","N.5",4.5,"F",4,1996,3335,"F",0
4942,"SU","-2.0",18.5,"F",2,1996,4942,"F",0
3501,"SU","I.0",2.5,"M",0,1996,4686,"M",1
3501,"SU","I.0",2.5,"M",0,1996,3501,"M",0
3212,"KL","G.0",10.5,"F",4,1996,3212,"F",0
3212,"KL","G.0",10.5,"F",4,1996,3015,"M",1
3618,"KL","B.0",7.5,"F",4,1996,3618,"F",0
3618,"KL","B.0",7.5,"F",4,1996,4615,"M",1
3700,"KL","B.0",9.5,"F",4,1996,3700,"F",0
3298,"LL","P.5",5.5,"M",0,1996,3298,"M",0
3512,"LL","H.5",4.5,"F",4,1996,3512,"F",0
3249,"SU","B.0",1.5,"M",0,1997,4312,"F",1
4244,"SU","I.0",2.5,"F",2,1997,4244,"F",0
4244,"SU","I.0",2.5,"F",2,1997,4686,"M",1
5361,"SU","E.5",4.5,"M",0,1997,3526,"F",1
3245,"SU","L.0",10.5,"F",2,1997,3703,"F",1
4603,"SU","E.0",3.5,"F",2,1997,4603,"F",0
3717,"SU","C.5",15.5,"F",2,1997,4371,"M",1
4091,"SU","G.5",14.5,"F",2,1997,4091,"F",0
4371,"SU","C.5",15.5,"M",0,1997,4371,"M",0
3388,"SU","H.5",10.5,"M",0,1997,3388,"M",0
4476,"SU","M.0",4.5,"F",2,1997,4476,"F",0
5250,"SU","N.0",7.5,"M",0,1997,5250,"M",0
3259,"KL","B.0",7.5,"F",2,1997,4429,"F",1
3259,"KL","B.0",7.5,"F",2,1997,4615,"M",1
4465,"KL","0.5",5.5,"F",2,1997,4429,"F",1
3271,"KL","J.0",10.5,"M",0,1997,4713,"F",1
3618,"KL","G.0",3.5,"F",2,1997,3618,"F",0
4906,"KL","F.5",0.5,"F",2,1997,4906,"F",0
4906,"KL","F.5",0.5,"F",2,1997,3604,"F",1
3249,"KL","0.0",5.5,"M",0,1997,4429,"F",1
3525,"KL","B.5",13.5,"F",2,1997,3525,"F",0
3927,"KL","A.0",10.5,"F",2,1997,3927,"F",0
4227,"KL","B.0",8.5,"F",2,1997,4227,"F",0
4486,"KL","E.0",9.5,"F",2,1997,4486,"F",0
3501,"SU","E.5",1.5,"M",0,1997,3614,"M",1
3501,"SU","E.5",1.5,"M",0,1997,3501,"M",0
3718,"SU","B.5",10.5,"M",0,1997,5317,"M",1
3718,"SU","B.5",10.5,"M",0,1997,3718,"M",0
4325,"SU","C.0",9.5,"F",2,1997,4325,"F",0
3562,"LL","-5.0",3.5,"M",0,1997,3562,"M",0
3313,"LL","-6.0",5.5,"M",0,1997,3313,"M",0
3538,"LL","-8.0",7.5,"F",2,1997,3538,"F",0
3306,"LL","H.0",0.5,"M",0,1997,3306,"M",0
3364,"LL","G.5",3.5,"F",2,1997,3618,"F",1
3364,"LL","G.5",3.5,"F",2,1997,4410,"F",1
3468,"LL","D.0",3.5,"F",2,1997,4697,"F",1
3512,"LL","F.5",4.5,"F",2,1997,3512,"F",0
3736,"LL","J.5",0.5,"F",2,1997,3736,"F",0
3515,"LL","E.0",13.5,"F",2,1997,3515,"F",0
3639,"LL","E.0",11.5,"F",2,1997,3639,"F",0
3639,"LL","E.0",11.5,"F",2,1997,4856,"M",1
3418,"LL","F.5",6.5,"F",2,1997,4819,"F",1
3517,"LL","F.5",15.5,"M",0,1997,3517,"M",0
4404,"LL","B.5",16.5,"M",0,1997,4404,"M",0
4543,"LL","D.5",16.5,"M",0,1997,4543,"M",0
3413,"LL","M.5",0.5,"F",2,1997,4774,"F",1
3413,"LL","M.5",0.5,"F",2,1997,3413,"F",0
3512,"LL","H.5",4.5,"F",2,1997,3512,"F",0
3778,"LL","Q.5",4.5,"M",0,1997,3778,"M",0
3256,"LL","Q.0",7.5,"F",2,1997,4751,"F",1
3394,"LL","H.5",9.5,"M",0,1997,3414,"F",1
3470,"LL","Q.5",14.5,"M",0,1997,3470,"M",0
4346,"LL","J.5",19.5,"F",2,1997,4346,"F",0
4453,"KL","-1.0",4.5,"F",2,1997,4453,"F",0
3291,"KL","H.0",3.5,"F",1,1997,3441,"F",1
3618,"KL","G.0",3.5,"F",2,1997,3618,"F",0
3719,"KL","C.0",2.5,"M",0,1997,3719,"M",0
3749,"KL","G.5",1.5,"M",0,1997,3749,"M",0
3750,"KL","K.5",0.5,"F",1,1997,3750,"F",0
4596,"KL","I.0",2.5,"F",1,1997,4244,"F",1
4596,"KL","I.0",2.5,"F",1,1997,4686,"M",1
4697,"KL","D.0",3.5,"F",1,1997,4697,"F",0
4774,"KL","M.5",0.5,"F",2,1997,4774,"F",0
4774,"KL","M.5",0.5,"F",2,1997,3413,"F",1
4573,"KL","B.5",7.5,"F",2,1997,4573,"F",0
4686,"KL","I.0",2.5,"M",0,1997,4244,"F",1
4686,"KL","I.0",2.5,"M",0,1997,4686,"M",0
4713,"KL","J.0",10.5,"F",2,1997,4713,"F",0
4996,"KL","E.5",8.5,"F",2,1997,4996,"F",0
3526,"SU","E.5",4.5,"F",1,1997,3526,"F",0
3609,"SU","0.5",10.5,"M",0,1997,3717,"F",1
3609,"SU","0.5",10.5,"M",0,1997,3253,"M",1
3717,"SU","H.0",12.5,"F",2,1997,3491,"F",1
4244,"SU","I.0",2.5,"F",2,1997,4244,"F",0
4244,"SU","I.0",2.5,"F",2,1997,4686,"M",1
4856,"SU","F.5",16.5,"M",0,1997,4254,"F",1
3721,"SU","A.5",6.5,"F",2,1997,3721,"F",0
4476,"SU","M.0",4.5,"F",2,1997,4476,"F",0
3335,"SU","N.5",4.5,"F",2,1997,3335,"F",0
3335,"SU","N.5",4.5,"F",2,1997,4727,"F",1
3522,"SU","F.5",16.5,"F",2,1997,4254,"F",1
4254,"SU","F.5",16.5,"F",2,1997,4254,"F",0
4603,"SU","E.0",3.5,"F",4,1997,4603,"F",0
4942,"SU","-2.0",18.5,"F",2,1997,4942,"F",0
3291,"KL","G.5",3.5,"F",1,1997,3618,"F",1
3291,"KL","G.5",3.5,"F",1,1997,4410,"F",1
3618,"KL","G.0",3.5,"F",2,1997,3618,"F",0
3927,"KL","A.0",10.5,"F",4,1997,3927,"F",0
4428,"KL","E.0",14.5,"F",2,1997,4428,"F",0
4429,"KL","0.5",6.5,"F",2,1997,4429,"F",0
4453,"KL","-1.0",4.5,"F",2,1997,4453,"F",0
4465,"KL","0.5",5.5,"F",4,1997,4429,"F",1
4486,"KL","E.0",9.5,"F",2,1997,4486,"F",0
4996,"KL","E.5",8.5,"F",2,1997,4996,"F",0
4713,"KL","J.0",10.5,"F",2,1997,4713,"F",0
3335,"SU","N.5",4.5,"F",4,1997,3335,"F",0
3335,"SU","N.5",4.5,"F",4,1997,4727,"F",1
4091,"SU","L.0",10.5,"F",2,1997,3703,"F",1
3291,"KL","G.5",3.5,"F",1,1997,3618,"F",1
3291,"KL","G.5",3.5,"F",1,1997,4410,"F",1
3618,"KL","G.0",3.5,"F",4,1997,3618,"F",0
3700,"KL","C.5",9.5,"F",2,1997,3700,"F",0
4453,"KL","-1.0",4.5,"F",4,1997,4453,"F",0
3491,"SU","H.0",12.5,"F",2,1997,3491,"F",0
4325,"SU","C.0",9.5,"F",2,1997,4325,"F",0
4603,"SU","E.0",3.5,"F",4,1997,4603,"F",0
4942,"SU","-2.0",18.5,"F",2,1997,4942,"F",0
5250,"SU","N.0",7.5,"M",0,1997,5250,"M",0
3618,"KL","G.0",3.5,"F",4,1997,3618,"F",0
4227,"KL","B.0",8.5,"F",2,1997,4227,"F",0
4465,"KL","B.0",4.5,"F",4,1997,4704,"F",1
4465,"KL","B.0",4.5,"F",4,1997,4465,"F",0
4486,"KL","E.0",9.5,"F",4,1997,4486,"F",0
4704,"KL","B.0",4.5,"F",4,1997,4704,"F",0
4704,"KL","B.0",4.5,"F",4,1997,4465,"F",1
4704,"KL","0.0",4.5,"F",4,1997,4704,"F",0
4996,"KL","E.5",8.5,"F",2,1997,4996,"F",0
3522,"SU","F.5",16.5,"F",2,1997,4254,"F",1
4244,"SU","I.0",2.5,"F",2,1997,4244,"F",0
4244,"SU","I.0",2.5,"F",2,1997,4686,"M",1
4477,"SU","L.5",8.5,"M",0,1997,4477,"M",0
3700,"KL","C.5",9.5,"F",2,1997,3700,"F",0
3927,"KL","A.0",10.5,"F",4,1997,3927,"F",0
4227,"KL","B.0",8.5,"F",2,1997,4227,"F",0
4428,"KL","E.0",14.5,"F",2,1997,4428,"F",0
4573,"KL","B.0",7.5,"F",2,1997,4429,"F",1
4573,"KL","B.0",7.5,"F",2,1997,4615,"M",1
4697,"KL","D.0",3.5,"F",2,1997,4697,"F",0
4819,"KL","F.0",6.5,"F",1,1997,3674,"F",1
4996,"KL","E.5",8.5,"F",2,1997,4996,"F",0
3674,"KL","F.0",6.5,"F",4,1997,3674,"F",0
3700,"KL","C.5",9.5,"F",4,1997,3700,"F",0
4428,"KL","E.0",14.5,"F",2,1997,4428,"F",0
4429,"KL","0.5",6.5,"F",2,1997,4429,"F",0
4465,"KL","B.0",4.5,"F",4,1997,4704,"F",1
4465,"KL","B.0",4.5,"F",4,1997,4465,"F",0
4467,"KL","J.0",10.5,"F",2,1997,4713,"F",1
4573,"KL","B.0",7.5,"F",2,1997,4429,"F",1
4573,"KL","B.0",7.5,"F",2,1997,4615,"M",1
4713,"KL","J.0",10.5,"F",2,1997,4713,"F",0
4996,"KL","E.5",8.5,"F",2,1997,4996,"F",0
4254,"SU","F.5",16.5,"F",3,1997,4254,"F",0
4642,"SU","H.0",12.5,"F",4,1997,3491,"F",1
4227,"KL","B.0",8.5,"F",4,1997,4227,"F",0
3399,"SU","B.0",15.5,"F",2,1997,4776,"F",1
3526,"SU","E.5",4.5,"F",1,1997,3526,"F",0
3721,"SU","A.5",6.5,"F",2,1997,3721,"F",0
4091,"SU","G.5",14.5,"F",2,1997,4091,"F",0
4325,"SU","C.0",9.5,"F",2,1997,4325,"F",0
4476,"SU","M.0",4.5,"F",2,1997,4476,"F",0
4642,"SU","H.0",12.5,"F",4,1997,3491,"F",1
4704,"KL","0.0",4.5,"F",4,1997,4704,"F",0
3261,"KL","E.5",8.5,"F",0,1997,4996,"F",1
3525,"KL","B.5",13.5,"F",4,1997,3525,"F",0
3647,"KL","J.0",10.5,"M",0,1997,4713,"F",1
4996,"KL","E.5",8.5,"F",4,1997,4996,"F",0
4465,"KL","A.0",4.5,"F",4,1997,4704,"F",1
4704,"KL","0.0",4.5,"F",4,1997,4704,"F",0
3335,"SU","N.5",4.5,"F",4,1997,3335,"F",0
3335,"SU","N.5",4.5,"F",4,1997,4727,"F",1
3703,"SU","L.0",10.5,"F",2,1997,3703,"F",0
4272,"SU","A.5",4.5,"F",3,1997,4272,"F",0
3525,"KL","B.5",13.5,"F",4,1997,3525,"F",0
4453,"KL","-1.0",4.5,"F",4,1997,4453,"F",0
4325,"SU","C.0",9.5,"F",0,1997,4325,"F",0
3618,"KL","G.0",3.5,"F",4,1997,3618,"F",0
3674,"KL","F.0",6.5,"F",4,1997,3674,"F",0
4774,"KL","M.5",0.5,"F",4,1997,4774,"F",0
4774,"KL","M.5",0.5,"F",4,1997,3413,"F",1
3298,"LL","P.5",5.5,"M",0,1997,3298,"M",0
3306,"LL","H.5",4.5,"M",0,1997,3512,"F",1
3413,"LL","M.5",0.5,"F",4,1997,4774,"F",1
3413,"LL","M.5",0.5,"F",4,1997,3413,"F",0
3512,"LL","H.5",4.5,"F",4,1997,3512,"F",0
3630,"LL","S.5",1.5,"F",1,1997,3630,"F",0
3736,"LL","J.5",0.5,"F",3,1997,3736,"F",0
4827,"LL","A.0",0.5,"M",0,1997,4827,"M",0
4244,"SU","I.0",1.5,"F",2,1997,4244,"F",0
4272,"SU","A.5",4.5,"F",3,1997,4272,"F",0
4452,"SU","I.0",2.5,"M",0,1997,4244,"F",1
4452,"SU","I.0",2.5,"M",0,1997,4686,"M",1
3271,"KL","B.0",4.5,"M",0,1997,4704,"F",1
3271,"KL","B.0",4.5,"M",0,1997,4465,"F",1
4429,"KL","0.5",6.5,"F",3,1997,4429,"F",0
4465,"KL","B.0",4.5,"F",4,1997,4704,"F",1
4465,"KL","B.0",4.5,"F",4,1997,4465,"F",0
3424,"LL","I.0",10.5,"F",1,1997,3424,"F",0
3424,"LL","I.0",10.5,"F",1,1997,3647,"M",1
3639,"LL","E.0",11.5,"F",2,1997,3639,"F",0
3639,"LL","E.0",11.5,"F",2,1997,4856,"M",1
4228,"LL","A.0",13.5,"F",3,1997,4228,"F",0
4751,"LL","P.0",7.5,"F",2,1997,4751,"F",0
3491,"SU","H.0",12.5,"F",2,1997,3491,"F",0
4325,"SU","C.0",9.5,"F",3,1997,4325,"F",0
3525,"KL","B.5",13.5,"F",4,1997,3525,"F",0
4819,"KL","F.5",6.5,"F",0,1997,4819,"F",0
3312,"LL","-1.0",7.5,"F",1,1997,3312,"F",0
3499,"LL","Y.0",0.5,"F",1,1997,3499,"F",0
3538,"LL","-8.0",7.5,"F",2,1997,3538,"F",0
4346,"LL","K.0",19.5,"F",2,1997,4346,"F",0
4465,"KL","B.0",4.5,"F",4,1997,4704,"F",1
4465,"KL","B.0",4.5,"F",4,1997,4465,"F",0
4486,"KL","E.0",9.5,"F",4,1997,4486,"F",0
4774,"KL","M.5",0.5,"F",4,1997,4774,"F",0
4774,"KL","M.5",0.5,"F",4,1997,3413,"F",1
3298,"LL","P.5",5.5,"M",0,1997,3298,"M",0
3499,"LL","Y.0",0.5,"F",1,1997,3499,"F",0
4349,"LL","O.0",15.5,"F",2,1997,4349,"F",0
4515,"LL","W.5",2.5,"M",0,1997,4515,"M",0
4544,"LL","B.5",16.5,"F",3,1997,4404,"M",1
3291,"SU","E.0",3.5,"F",1,1997,4603,"F",1
3509,"SU","A.5",6.5,"M",0,1997,3721,"F",1
3526,"SU","E.5",4.5,"F",2,1997,3526,"F",0
4541,"SU","0.5",10.5,"M",0,1997,3717,"F",1
4541,"SU","0.5",10.5,"M",0,1997,3253,"M",1
3618,"KL","G.0",3.5,"F",4,1997,3618,"F",0
4227,"KL","B.0",8.5,"F",4,1997,4227,"F",0
4347,"KL","A.5",3.5,"M",0,1997,4347,"M",0
4347,"KL","A.5",3.5,"M",0,1997,3768,"M",1
4429,"KL","0.5",6.5,"F",2,1997,4429,"F",0
4996,"KL","E.5",8.5,"F",4,1997,4996,"F",0
5317,"KL","B.5",10.5,"M",0,1997,5317,"M",0
5317,"KL","B.5",10.5,"M",0,1997,3718,"M",1
3306,"LL","H.0",0.5,"M",0,1997,3306,"M",0
3396,"LL","N.0",2.5,"F",3,1997,3396,"F",0
3413,"LL","M.5",0.5,"F",4,1997,4774,"F",1
3413,"LL","M.5",0.5,"F",4,1997,3413,"F",0
3414,"LL","H.5",9.5,"F",2,1997,3414,"F",0
3736,"LL","J.5",0.5,"F",2,1997,3736,"F",0
3832,"LL","H.5",4.5,"M",0,1997,3512,"F",1
5484,"LL","G.0",1.5,"M",0,1997,5484,"M",0
5777,"LL","-6.0",5.5,"M",0,1997,3313,"M",1
4091,"SU","G.5",14.5,"F",2,1997,4091,"F",0
4942,"SU","-2.0",18.5,"F",4,1997,4942,"F",0
3927,"KL","A.0",10.5,"F",3,1997,3927,"F",0
3927,"KL","A.0",10.5,"F",3,1997,3927,"F",0
4686,"KL","F.0",6.5,"M",0,1997,3674,"F",1
4697,"KL","D.0",3.5,"F",4,1997,4697,"F",0
4704,"KL","0.0",4.5,"F",4,1997,4704,"F",0
3364,"LL","F.0",3.5,"F",3,1997,3364,"F",0
